Links,Texts
https://navavani.org.in/wp/archives/3929,"देहल्यां नीहारप्रावरणम्, १८ रेल्यानानि अपकृष्टानि।"
https://navavani.org.in/wp/archives/3925,"मणडलकालस्य परिसमाप्तिः, शबरिमलामन्दिरे अद्य मणडलपूजा।"
https://navavani.org.in/wp/archives/3916,स्नेहस्य सद्भावस्य च सन्देशेन सह अद्य क्रिस्तुमस् आघुष्यते
https://navavani.org.in/wp/archives/3893,पूर्णवेदपुर्यां वार्षिकशास्त्रसदः।
https://navavani.org.in/wp/archives/3879,गणतन्त्रदिवस खलूरिकायां केरलस्यापि प्रातिनिध्यम्।
https://navavani.org.in/wp/archives/3867,माधवगणितपुरस्कारः अस्मिन् वर्षे मुम्बै ऐ.ऐ.टी. प्रवाचकाय डो.के. रामसुब्रह्मण्याय।
https://navavani.org.in/wp/archives/3837,केन्द्र-साहित्य-अक्कादमी पुरस्कारः के.पी. रामनुण्णी वर्याय।
https://navavani.org.in/wp/archives/3844,राष्ट्रिय वरिष्ठकायिकक्रीडायां केरलस्य किरीटम्।
https://navavani.org.in/wp/archives/3832,वित्तकोशे महती अग्निबाधा
https://navavani.org.in/wp/archives/3817,देशाभिमानी साहित्यपुरस्कारः कथाकाराय टी. पद्मनाभाय।
https://navavani.org.in/wp/archives/3811,५८ तमः केरलविद्यालयीयकलेत्सवः गोपुरद्वारमागतः।
https://navavani.org.in/wp/archives/3794,"केरल संस्कृताध्यापक फेडरेषन् ४० तमं राज्यस्तरीयाधिवेशनं कासरगोड् नगरे, लोगो प्रकाशितम्।"
https://navavani.org.in/wp/archives/3787,"प्रधानमन्त्री अद्य केरलराज्ये, अनन्तपुरी सुरक्षावलये।"
https://navavani.org.in/wp/archives/3782,"मुम्बै अन्धेरी स्थले अग्निबाधा, १२ जनाः मृता। बहवः अन्तः स्थगिताः।"
https://navavani.org.in/wp/archives/3722,केरला-स्कूल् कलोत्सवस्य अवलोकनसभा सम्पन्ना।
https://navavani.org.in/wp/archives/3701,संसदः शैत्यकालाधिवेशनम् अद्य प्रारभते।
